date,tournament,tournament_level,surface,round,winner,loser,score,best_of,winner_rank,loser_rank,minutes,tour,aces,double_faults,first_serve_pct,first_serve_points_won,second_serve_points_won,break_points_saved,break_points_converted,total_points_won
20240115,Australian Open,G,Hard,R128,Novak Djokovic,Dino Prizmic,6-2 6-7(5) 6-3 6-4,5,1.0,187.0,241.0,ATP,11.0,1.0,77.0,51.0,32.0,5.0,9.0,Unknown
20240115,Australian Open,G,Hard,R128,Alexei Popyrin,Marc Polmans,6-3 7-6(3) 6-2,5,43.0,154.0,148.0,ATP,20.0,3.0,63.0,51.0,15.0,3.0,3.0,Unknown
20240115,Australian Open,G,Hard,R128,Gael Monfils,Yannick Hanfmann,6-4 6-3 7-5,5,76.0,52.0,139.0,ATP,16.0,5.0,49.0,36.0,29.0,4.0,5.0,Unknown
20240115,Australian Open,G,Hard,R128,Tomas Martin Etcheverry,Andy Murray,6-4 6-2 6-2,5,32.0,44.0,143.0,ATP,11.0,0.0,57.0,43.0,14.0,4.0,5.0,Unknown
20240115,Australian Open,G,Hard,R128,Adrian Mannarino,Stan Wawrinka,6-4 3-6 5-7 6-3 6-0,5,19.0,56.0,216.0,ATP,13.0,6.0,76.0,62.0,27.0,6.0,10.0,Unknown
20240115,Australian Open,G,Hard,R128,Jaume Munar,Alexander Shevchenko,6-3 6-3 6-1,5,82.0,48.0,115.0,ATP,8.0,3.0,49.0,40.0,11.0,3.0,4.0,Unknown
20240115,Australian Open,G,Hard,R128,Christopher O'Connell,Cristian Garin,3-6 7-5 4-6 6-1 7-5,5,68.0,86.0,261.0,ATP,18.0,5.0,97.0,73.0,33.0,12.0,17.0,Unknown
20240115,Australian Open,G,Hard,R128,Ben Shelton,Roberto Bautista Agut,6-2 7-6(2) 7-5,5,16.0,72.0,166.0,ATP,14.0,2.0,70.0,55.0,13.0,9.0,11.0,Unknown
20240115,Australian Open,G,Hard,R128,Taylor Fritz,Facundo Diaz Acosta,4-6 6-3 3-6 6-2 6-4,5,12.0,90.0,243.0,ATP,8.0,1.0,98.0,65.0,27.0,12.0,17.0,Unknown
20240115,Australian Open,G,Hard,R128,Hugo Gaston,Roberto Carballes Baena,6-3 6-2 3-6 6-4,5,97.0,63.0,174.0,ATP,8.0,3.0,68.0,44.0,28.0,6.0,8.0,Unknown
20240115,Australian Open,G,Hard,R128,Fabian Marozsan,Marin Cilic,6-1 2-6 6-2 7-5,5,67.0,674.0,151.0,ATP,10.0,3.0,59.0,47.0,19.0,0.0,2.0,Unknown
20240115,Australian Open,G,Hard,R128,Francisco Cerundolo,Dane Sweeny,3-6 6-3 6-4 2-6 6-2,5,21.0,257.0,203.0,ATP,9.0,3.0,91.0,64.0,27.0,6.0,10.0,Unknown
20240115,Australian Open,G,Hard,R128,Lorenzo Musetti,Benjamin Bonzi,7-6(3) 7-6(4) 4-6 6-2,5,28.0,106.0,214.0,ATP,7.0,4.0,89.0,62.0,31.0,3.0,7.0,Unknown
20240115,Australian Open,G,Hard,R128,Luca Van Assche,James Duckworth,6-7(2) 6-3 3-6 6-3 6-3,5,79.0,95.0,212.0,ATP,11.0,6.0,67.0,59.0,39.0,0.0,2.0,Unknown
20240115,Australian Open,G,Hard,R128,Jordan Thompson,Aleksandar Vukic,3-6 7-6(3) 6-2 3-6 6-4,5,47.0,64.0,248.0,ATP,18.0,3.0,91.0,70.0,32.0,12.0,15.0,Unknown
20240115,Australian Open,G,Hard,R128,Stefanos Tsitsipas,Zizou Bergs,5-7 6-1 6-1 6-3,5,7.0,129.0,179.0,ATP,10.0,6.0,66.0,48.0,27.0,3.0,5.0,Unknown
20240115,Australian Open,G,Hard,R128,Jannik Sinner,Botic van de Zandschulp,6-4 7-5 6-3,5,4.0,59.0,154.0,ATP,7.0,2.0,51.0,35.0,24.0,5.0,6.0,Unknown
20240115,Australian Open,G,Hard,R128,Jesper de Jong,Pedro Cachin,4-6 6-2 6-3 6-4,5,161.0,74.0,153.0,ATP,11.0,2.0,75.0,56.0,23.0,4.0,6.0,Unknown
20240115,Australian Open,G,Hard,R128,Daniel Elahi Galan,Jason Kubler,2-6 6-3 7-6(3) 4-6 7-6(8),5,87.0,113.0,299.0,ATP,16.0,2.0,137.0,90.0,28.0,17.0,25.0,Unknown
20240115,Australian Open,G,Hard,R128,Sebastian Baez,J.J. Wolf,3-6 6-2 6-3 3-0 RET,5,29.0,57.0,133.0,ATP,6.0,2.0,66.0,42.0,15.0,8.0,11.0,Unknown
20240115,Australian Open,G,Hard,R128,Frances Tiafoe,Borna Coric,6-3 7-6(7) 2-6 6-3,5,17.0,40.0,208.0,ATP,15.0,8.0,97.0,71.0,29.0,10.0,14.0,Unknown
20240115,Australian Open,G,Hard,R128,Tomas Machac,Shintaro Mochizuki,7-5 6-1 7-5,5,75.0,136.0,150.0,ATP,4.0,0.0,72.0,56.0,13.0,6.0,7.0,Unknown
20240115,Australian Open,G,Hard,R128,Aleksandar Kovacevic,Alejandro Tabilo,6-7(2) 7-6(7) 1-6 6-1 6-3,5,101.0,49.0,202.0,ATP,23.0,8.0,101.0,76.0,34.0,11.0,13.0,Unknown
20240115,Australian Open,G,Hard,R128,Karen Khachanov,Daniel Altmaier,5-7 6-3 7-6(5) 7-6(3),5,15.0,50.0,242.0,ATP,15.0,4.0,85.0,65.0,33.0,7.0,11.0,Unknown
20240115,Australian Open,G,Hard,R128,Alex de Minaur,Milos Raonic,6-7(6) 6-3 2-0 RET,5,10.0,319.0,115.0,ATP,10.0,1.0,41.0,35.0,24.0,4.0,4.0,Unknown
20240115,Australian Open,G,Hard,R128,Matteo Arnaldi,Adam Walton,7-6(5) 6-2 6-4,5,41.0,174.0,156.0,ATP,16.0,1.0,72.0,52.0,21.0,9.0,11.0,Unknown
20240115,Australian Open,G,Hard,R128,Pavel Kotov,Arthur Rinderknech,7-5 6-1 6-7(6) 6-7(5) 6-3,5,65.0,94.0,282.0,ATP,9.0,4.0,124.0,92.0,29.0,9.0,10.0,Unknown
20240115,Australian Open,G,Hard,R128,Flavio Cobolli,Nicolas Jarry,6-4 3-6 6-3 2-6 7-5,5,100.0,18.0,241.0,ATP,14.0,4.0,73.0,53.0,32.0,3.0,9.0,Unknown
20240115,Australian Open,G,Hard,R128,Sebastian Korda,Vit Kopriva,6-1 6-4 2-6 4-6 6-2,5,26.0,132.0,185.0,ATP,12.0,5.0,70.0,52.0,23.0,2.0,8.0,Unknown
20240115,Australian Open,G,Hard,R128,Quentin Halys,Lloyd Harris,4-6 7-6(5) 7-5 7-6(2),5,110.0,167.0,187.0,ATP,21.0,5.0,99.0,78.0,29.0,12.0,14.0,Unknown
20240115,Australian Open,G,Hard,R128,Christopher Eubanks,Taro Daniel,6-4 6-2 6-3,5,35.0,58.0,99.0,ATP,9.0,2.0,57.0,50.0,9.0,1.0,1.0,Unknown
20240115,Australian Open,G,Hard,R128,Andrey Rublev,Thiago Seyboth Wild,7-5 6-4 3-6 4-6 7-6(6),5,5.0,77.0,222.0,ATP,21.0,1.0,100.0,83.0,25.0,4.0,8.0,Unknown
20240115,Australian Open,G,Hard,R128,Holger Rune,Yoshihito Nishioka,6-2 4-6 7-6(3) 6-4,5,8.0,61.0,205.0,ATP,17.0,5.0,86.0,66.0,29.0,6.0,7.0,Unknown
20240115,Australian Open,G,Hard,R128,Arthur Cazaux,Laslo Djere,6-2 6-7(3) 6-2 3-6 6-2,5,122.0,33.0,206.0,ATP,11.0,3.0,78.0,66.0,21.0,3.0,5.0,Unknown
20240115,Australian Open,G,Hard,R128,Arthur Fils,Jiri Vesely,4-6 7-5 6-2 6-3,5,34.0,293.0,163.0,ATP,18.0,4.0,65.0,55.0,23.0,1.0,2.0,Unknown
20240115,Australian Open,G,Hard,R128,Tallon Griekspoor,Roman Safiullin,2-6 3-6 7-6(3) 6-4 7-5,5,31.0,36.0,230.0,ATP,15.0,5.0,95.0,68.0,38.0,10.0,14.0,Unknown
20240115,Australian Open,G,Hard,R128,Ugo Humbert,David Goffin,6-2 7-5 5-7 6-3,5,20.0,112.0,176.0,ATP,9.0,1.0,72.0,55.0,30.0,7.0,9.0,Unknown
20240115,Australian Open,G,Hard,R128,Zhizhen Zhang,Federico Coria,6-4 7-6(3) 7-6(5),5,54.0,84.0,153.0,ATP,13.0,2.0,67.0,47.0,26.0,1.0,4.0,Unknown
20240115,Australian Open,G,Hard,R128,Jakub Mensik,Denis Shapovalov,6-3 7-5 7-5,5,142.0,114.0,139.0,ATP,12.0,4.0,57.0,47.0,26.0,9.0,9.0,Unknown
20240115,Australian Open,G,Hard,R128,Hubert Hurkacz,Omar Jasika,7-6(4) 6-4 6-2,5,9.0,343.0,131.0,ATP,24.0,1.0,56.0,48.0,20.0,1.0,1.0,Unknown
20240115,Australian Open,G,Hard,R128,Grigor Dimitrov,Marton Fucsovics,4-6 6-3 7-6(1) 6-2,5,13.0,70.0,207.0,ATP,8.0,8.0,77.0,64.0,16.0,5.0,8.0,Unknown
20240115,Australian Open,G,Hard,R128,Thanasi Kokkinakis,Sebastian Ofner,7-6(1) 2-6 6-7(4) 6-1 7-6(8),5,80.0,37.0,258.0,ATP,26.0,3.0,114.0,87.0,31.0,2.0,4.0,Unknown
20240115,Australian Open,G,Hard,R128,Nuno Borges,Maximilian Marterer,7-5 7-6(3) 6-2,5,69.0,96.0,149.0,ATP,18.0,0.0,64.0,54.0,18.0,7.0,8.0,Unknown
20240115,Australian Open,G,Hard,R128,Alejandro Davidovich Fokina,Constant Lestienne,6-4 6-4 7-6(5),5,24.0,99.0,166.0,ATP,11.0,2.0,84.0,57.0,18.0,5.0,7.0,Unknown
20240115,Australian Open,G,Hard,R128,Felix Auger-Aliassime,Dominic Thiem,6-3 7-5 6-7(5) 5-7 6-3,5,30.0,92.0,299.0,ATP,16.0,10.0,97.0,75.0,40.0,5.0,8.0,Unknown
20240115,Australian Open,G,Hard,R128,Hugo Grenier,Alexandre Muller,2-6 7-6(3) 4-6 6-4 7-6(7),5,178.0,73.0,259.0,ATP,31.0,10.0,112.0,84.0,22.0,7.0,13.0,Unknown
20240115,Australian Open,G,Hard,R128,Emil Ruusuvuori,Patrick Kypson,4-6 6-3 6-4 7-6(4),5,53.0,183.0,181.0,ATP,19.0,5.0,77.0,66.0,27.0,4.0,5.0,Unknown
20240115,Australian Open,G,Hard,R128,Daniil Medvedev,Terence Atmane,5-7 6-2 6-4 1-0 RET,5,3.0,144.0,157.0,ATP,9.0,4.0,54.0,39.0,21.0,5.0,8.0,Unknown
20240115,Australian Open,G,Hard,R128,Alexander Zverev,Dominik Koepfer,4-6 6-3 7-6(3) 6-3,5,6.0,62.0,192.0,ATP,19.0,2.0,94.0,73.0,22.0,8.0,9.0,Unknown
20240115,Australian Open,G,Hard,R128,Lukas Klein,Soonwoo Kwon,7-6(0) 4-6 7-6(3) 6-3,5,163.0,697.0,190.0,ATP,16.0,6.0,94.0,69.0,21.0,6.0,10.0,Unknown
20240115,Australian Open,G,Hard,R128,Alex Michelsen,James McCabe,7-6(5) 3-6 6-1 6-2,5,91.0,269.0,175.0,ATP,8.0,4.0,80.0,56.0,23.0,8.0,11.0,Unknown
20240115,Australian Open,G,Hard,R128,Jiri Lehecka,Bernabe Zapata Miralles,6-3 6-2 6-3,5,23.0,78.0,102.0,ATP,6.0,2.0,44.0,32.0,21.0,3.0,4.0,Unknown
20240115,Australian Open,G,Hard,R128,Cameron Norrie,Juan Pablo Varillas,6-4 6-4 6-2,5,22.0,81.0,135.0,ATP,6.0,3.0,44.0,36.0,21.0,3.0,4.0,Unknown
20240115,Australian Open,G,Hard,R128,Giulio Zeppieri,Dusan Lajovic,6-3 3-6 6-3 7-6(3),5,133.0,51.0,146.0,ATP,15.0,6.0,60.0,50.0,36.0,6.0,8.0,Unknown
20240115,Australian Open,G,Hard,R128,Max Purcell,Mate Valkusz,3-6 7-6(2) 6-4 7-5,5,45.0,214.0,172.0,ATP,17.0,3.0,81.0,61.0,30.0,6.0,10.0,Unknown
20240115,Australian Open,G,Hard,R128,Casper Ruud,Albert Ramos-Vinolas,6-1 6-3 6-1,5,11.0,85.0,126.0,ATP,11.0,5.0,41.0,34.0,20.0,4.0,4.0,Unknown
20240115,Australian Open,G,Hard,R128,Tommy Paul,Gregoire Barrere,6-2 6-3 6-3,5,14.0,83.0,94.0,ATP,9.0,2.0,43.0,37.0,18.0,4.0,4.0,Unknown
20240115,Australian Open,G,Hard,R128,Jack Draper,Marcos Giron,6-4 3-6 4-6 6-0 6-2,5,55.0,66.0,200.0,ATP,17.0,5.0,73.0,52.0,29.0,5.0,10.0,Unknown
20240115,Australian Open,G,Hard,R128,Miomir Kecmanovic,Yosuke Watanuki,4-6 7-5 6-3 6-4,5,60.0,102.0,157.0,ATP,8.0,1.0,83.0,62.0,24.0,3.0,5.0,Unknown
20240115,Australian Open,G,Hard,R128,Jan-Lennard Struff,Rinky Hijikata,3-6 6-3 6-2 6-7(2) 7-6(8),5,25.0,71.0,230.0,ATP,25.0,4.0,107.0,82.0,33.0,11.0,14.0,Unknown
20240115,Australian Open,G,Hard,R128,Sumit Nagal,Alexander Bublik,6-4 6-2 7-6(5),5,137.0,27.0,157.0,ATP,1.0,0.0,70.0,47.0,13.0,4.0,7.0,Unknown
20240115,Australian Open,G,Hard,R128,Juncheng Shang,Mackenzie McDonald,6-3 1-6 3-6 6-4 6-2,5,140.0,42.0,206.0,ATP,4.0,4.0,83.0,57.0,30.0,13.0,18.0,Unknown
20240115,Australian Open,G,Hard,R128,Lorenzo Sonego,Daniel Evans,4-6 7-6(8) 6-2 7-6(4),5,46.0,38.0,223.0,ATP,23.0,1.0,88.0,72.0,24.0,5.0,6.0,Unknown
20240115,Australian Open,G,Hard,R128,Carlos Alcaraz,Richard Gasquet,7-6(5) 6-1 6-2,5,2.0,131.0,142.0,ATP,9.0,3.0,62.0,45.0,21.0,2.0,2.0,Unknown
20240115,Australian Open,G,Hard,R64,Novak Djokovic,Alexei Popyrin,6-3 4-6 7-6(4) 6-3,5,1.0,43.0,191.0,ATP,11.0,0.0,73.0,60.0,27.0,5.0,7.0,Unknown
20240115,Australian Open,G,Hard,R64,Tomas Martin Etcheverry,Gael Monfils,6-4 6-4 6-4,5,32.0,76.0,133.0,ATP,5.0,0.0,80.0,54.0,13.0,4.0,5.0,Unknown
20240115,Australian Open,G,Hard,R64,Adrian Mannarino,Jaume Munar,6-3 6-3 1-6 2-6 6-3,5,19.0,82.0,204.0,ATP,7.0,3.0,77.0,56.0,24.0,4.0,8.0,Unknown
20240115,Australian Open,G,Hard,R64,Ben Shelton,Christopher O'Connell,6-4 6-1 3-6 7-6(5),5,16.0,68.0,171.0,ATP,17.0,4.0,76.0,56.0,24.0,3.0,5.0,Unknown
20240115,Australian Open,G,Hard,R64,Taylor Fritz,Hugo Gaston,6-0 6-3 6-1,5,12.0,97.0,88.0,ATP,11.0,2.0,44.0,34.0,13.0,1.0,1.0,Unknown
20240115,Australian Open,G,Hard,R64,Fabian Marozsan,Francisco Cerundolo,7-6(5) 6-4 6-2,5,67.0,21.0,121.0,ATP,7.0,3.0,60.0,42.0,18.0,5.0,8.0,Unknown
20240115,Australian Open,G,Hard,R64,Luca Van Assche,Lorenzo Musetti,6-3 3-6 6-7(5) 6-3 6-0,5,79.0,28.0,225.0,ATP,9.0,3.0,75.0,57.0,35.0,7.0,9.0,Unknown
20240115,Australian Open,G,Hard,R64,Stefanos Tsitsipas,Jordan Thompson,4-6 7-6(6) 6-2 7-6(4),5,7.0,47.0,216.0,ATP,13.0,2.0,77.0,58.0,47.0,9.0,11.0,Unknown
20240115,Australian Open,G,Hard,R64,Jannik Sinner,Jesper de Jong,6-2 6-2 6-2,5,4.0,161.0,103.0,ATP,7.0,1.0,37.0,32.0,16.0,0.0,0.0,Unknown
20240115,Australian Open,G,Hard,R64,Sebastian Baez,Daniel Elahi Galan,7-5 2-6 6-2 6-4,5,29.0,87.0,194.0,ATP,4.0,5.0,77.0,53.0,20.0,1.0,5.0,Unknown
20240115,Australian Open,G,Hard,R64,Tomas Machac,Frances Tiafoe,6-4 6-4 7-6(5),5,75.0,17.0,155.0,ATP,10.0,1.0,66.0,50.0,15.0,2.0,5.0,Unknown
20240115,Australian Open,G,Hard,R64,Karen Khachanov,Aleksandar Kovacevic,6-4 6-3 4-6 6-3,5,15.0,101.0,150.0,ATP,22.0,0.0,68.0,51.0,22.0,7.0,10.0,Unknown
20240115,Australian Open,G,Hard,R64,Alex de Minaur,Matteo Arnaldi,6-3 6-0 6-3,5,10.0,41.0,120.0,ATP,4.0,3.0,49.0,37.0,17.0,5.0,6.0,Unknown
20240115,Australian Open,G,Hard,R64,Flavio Cobolli,Pavel Kotov,7-5 6-3 5-7 6-2,5,100.0,65.0,195.0,ATP,5.0,4.0,67.0,49.0,33.0,6.0,9.0,Unknown
20240115,Australian Open,G,Hard,R64,Sebastian Korda,Quentin Halys,6-4 6-4 6-4,5,26.0,110.0,121.0,ATP,12.0,4.0,50.0,38.0,25.0,1.0,1.0,Unknown
20240115,Australian Open,G,Hard,R64,Andrey Rublev,Christopher Eubanks,6-4 6-4 6-4,5,5.0,35.0,99.0,ATP,10.0,0.0,60.0,51.0,14.0,3.0,3.0,Unknown
20240115,Australian Open,G,Hard,R64,Arthur Cazaux,Holger Rune,7-6(4) 6-4 4-6 6-3,5,122.0,8.0,202.0,ATP,18.0,2.0,74.0,61.0,25.0,3.0,4.0,Unknown
20240115,Australian Open,G,Hard,R64,Tallon Griekspoor,Arthur Fils,3-6 6-1 7-5 6-4,5,31.0,34.0,139.0,ATP,11.0,3.0,76.0,54.0,23.0,3.0,5.0,Unknown
20240115,Australian Open,G,Hard,R64,Ugo Humbert,Zhizhen Zhang,6-2 5-7 6-1 7-6(3),5,20.0,54.0,170.0,ATP,15.0,3.0,80.0,61.0,24.0,5.0,7.0,Unknown
20240115,Australian Open,G,Hard,R64,Hubert Hurkacz,Jakub Mensik,6-7(9) 6-1 5-7 6-1 6-3,5,9.0,142.0,205.0,ATP,19.0,2.0,90.0,74.0,27.0,1.0,3.0,Unknown
20240115,Australian Open,G,Hard,R64,Grigor Dimitrov,Thanasi Kokkinakis,6-3 6-2 4-6 6-4,5,13.0,80.0,208.0,ATP,8.0,1.0,82.0,64.0,17.0,7.0,8.0,Unknown
20240115,Australian Open,G,Hard,R64,Nuno Borges,Alejandro Davidovich Fokina,7-6(7) 6-3 6-3,5,69.0,24.0,138.0,ATP,7.0,5.0,73.0,53.0,22.0,7.0,9.0,Unknown
20240115,Australian Open,G,Hard,R64,Felix Auger-Aliassime,Hugo Grenier,6-1 3-6 6-1 6-2,5,30.0,178.0,176.0,ATP,4.0,8.0,73.0,49.0,15.0,8.0,11.0,Unknown
20240115,Australian Open,G,Hard,R64,Daniil Medvedev,Emil Ruusuvuori,3-6 6-7(1) 6-4 7-6(1) 6-0,5,3.0,53.0,263.0,ATP,23.0,8.0,104.0,73.0,32.0,13.0,18.0,Unknown
20240115,Australian Open,G,Hard,R64,Alexander Zverev,Lukas Klein,7-5 3-6 4-6 7-6(5) 7-6(7),5,6.0,163.0,271.0,ATP,21.0,2.0,134.0,105.0,18.0,7.0,10.0,Unknown
20240115,Australian Open,G,Hard,R64,Alex Michelsen,Jiri Lehecka,4-6 6-3 6-4 6-4,5,91.0,23.0,170.0,ATP,7.0,3.0,75.0,59.0,23.0,4.0,6.0,Unknown
20240115,Australian Open,G,Hard,R64,Cameron Norrie,Giulio Zeppieri,3-6 6-7(4) 6-2 6-4 6-4,5,22.0,133.0,215.0,ATP,16.0,4.0,106.0,80.0,21.0,3.0,5.0,Unknown
20240115,Australian Open,G,Hard,R64,Casper Ruud,Max Purcell,6-3 6-7(5) 6-3 3-6 7-6(7),5,11.0,45.0,230.0,ATP,22.0,5.0,126.0,99.0,28.0,12.0,13.0,Unknown
20240115,Australian Open,G,Hard,R64,Tommy Paul,Jack Draper,6-2 3-6 6-3 7-5,5,14.0,55.0,178.0,ATP,9.0,4.0,67.0,50.0,26.0,2.0,5.0,Unknown
20240115,Australian Open,G,Hard,R64,Miomir Kecmanovic,Jan-Lennard Struff,6-4 1-6 7-6(5) 1-6 7-6(9),5,60.0,25.0,201.0,ATP,10.0,8.0,100.0,73.0,27.0,3.0,8.0,Unknown
20240115,Australian Open,G,Hard,R64,Juncheng Shang,Sumit Nagal,2-6 6-3 7-5 6-4,5,140.0,137.0,170.0,ATP,8.0,3.0,86.0,62.0,25.0,5.0,7.0,Unknown
20240115,Australian Open,G,Hard,R64,Carlos Alcaraz,Lorenzo Sonego,6-4 6-7(3) 6-3 7-6(3),5,2.0,46.0,205.0,ATP,12.0,4.0,89.0,69.0,29.0,3.0,4.0,Unknown
20240115,Australian Open,G,Hard,R32,Novak Djokovic,Tomas Martin Etcheverry,6-3 6-3 7-6(2),5,1.0,32.0,148.0,ATP,10.0,0.0,57.0,49.0,16.0,0.0,0.0,Unknown
20240115,Australian Open,G,Hard,R32,Adrian Mannarino,Ben Shelton,7-6(4) 1-6 6-7(2) 6-3 6-4,5,19.0,16.0,286.0,ATP,9.0,9.0,121.0,76.0,36.0,14.0,21.0,Unknown
20240115,Australian Open,G,Hard,R32,Taylor Fritz,Fabian Marozsan,3-6 6-4 6-2 6-2,5,12.0,67.0,143.0,ATP,19.0,2.0,53.0,42.0,20.0,1.0,3.0,Unknown
20240115,Australian Open,G,Hard,R32,Stefanos Tsitsipas,Luca Van Assche,6-3 6-0 6-4,5,7.0,79.0,122.0,ATP,12.0,0.0,52.0,39.0,20.0,8.0,9.0,Unknown
20240115,Australian Open,G,Hard,R32,Jannik Sinner,Sebastian Baez,6-0 6-1 6-3,5,4.0,29.0,112.0,ATP,6.0,0.0,45.0,35.0,13.0,4.0,4.0,Unknown
20240115,Australian Open,G,Hard,R32,Karen Khachanov,Tomas Machac,6-4 7-6(4) 4-6 7-6(5),5,15.0,75.0,204.0,ATP,17.0,5.0,110.0,81.0,29.0,17.0,19.0,Unknown
20240115,Australian Open,G,Hard,R32,Alex de Minaur,Flavio Cobolli,6-3 6-3 6-1,5,10.0,100.0,127.0,ATP,4.0,0.0,44.0,33.0,25.0,7.0,8.0,Unknown
20240115,Australian Open,G,Hard,R32,Andrey Rublev,Sebastian Korda,6-2 7-6(6) 6-4,5,5.0,26.0,119.0,ATP,13.0,3.0,65.0,54.0,13.0,1.0,1.0,Unknown
20240115,Australian Open,G,Hard,R32,Arthur Cazaux,Tallon Griekspoor,6-3 6-3 6-1,5,122.0,31.0,106.0,ATP,14.0,3.0,46.0,39.0,14.0,0.0,0.0,Unknown
20240115,Australian Open,G,Hard,R32,Hubert Hurkacz,Ugo Humbert,3-6 6-1 7-6(4) 6-3,5,9.0,20.0,167.0,ATP,17.0,3.0,78.0,63.0,20.0,5.0,7.0,Unknown
20240115,Australian Open,G,Hard,R32,Nuno Borges,Grigor Dimitrov,6-7(3) 6-4 6-2 7-6(6),5,69.0,13.0,185.0,ATP,21.0,4.0,103.0,80.0,22.0,11.0,12.0,Unknown
20240115,Australian Open,G,Hard,R32,Daniil Medvedev,Felix Auger-Aliassime,6-3 6-4 6-3,5,3.0,30.0,129.0,ATP,8.0,4.0,55.0,43.0,15.0,1.0,2.0,Unknown
20240115,Australian Open,G,Hard,R32,Alexander Zverev,Alex Michelsen,6-2 7-6(4) 6-2,5,6.0,91.0,119.0,ATP,11.0,1.0,58.0,46.0,15.0,0.0,1.0,Unknown
20240115,Australian Open,G,Hard,R32,Cameron Norrie,Casper Ruud,6-4 6-7(7) 6-4 6-3,5,22.0,11.0,183.0,ATP,11.0,3.0,79.0,61.0,31.0,9.0,10.0,Unknown
20240115,Australian Open,G,Hard,R32,Miomir Kecmanovic,Tommy Paul,6-4 3-6 2-6 7-6(7) 6-0,5,60.0,14.0,237.0,ATP,10.0,0.0,87.0,61.0,27.0,4.0,9.0,Unknown
20240115,Australian Open,G,Hard,R32,Carlos Alcaraz,Juncheng Shang,6-1 6-1 1-0 RET,5,2.0,140.0,66.0,ATP,3.0,1.0,19.0,16.0,13.0,0.0,0.0,Unknown
20240115,Australian Open,G,Hard,R16,Novak Djokovic,Adrian Mannarino,6-0 6-0 6-3,5,1.0,19.0,104.0,ATP,17.0,5.0,48.0,39.0,13.0,3.0,3.0,Unknown
20240115,Australian Open,G,Hard,R16,Taylor Fritz,Stefanos Tsitsipas,7-6(3) 5-7 6-3 6-3,5,12.0,7.0,181.0,ATP,13.0,2.0,79.0,68.0,18.0,2.0,4.0,Unknown
20240115,Australian Open,G,Hard,R16,Jannik Sinner,Karen Khachanov,6-4 7-5 6-3,5,4.0,15.0,154.0,ATP,8.0,3.0,52.0,41.0,26.0,9.0,10.0,Unknown
20240115,Australian Open,G,Hard,R16,Andrey Rublev,Alex de Minaur,6-4 6-7(5) 6-7(4) 6-3 6-0,5,5.0,10.0,254.0,ATP,6.0,6.0,107.0,72.0,40.0,13.0,16.0,Unknown
20240115,Australian Open,G,Hard,R16,Hubert Hurkacz,Arthur Cazaux,7-6(6) 7-6(3) 6-4,5,9.0,122.0,148.0,ATP,11.0,1.0,54.0,49.0,25.0,0.0,1.0,Unknown
20240115,Australian Open,G,Hard,R16,Daniil Medvedev,Nuno Borges,6-3 7-6(4) 5-7 6-1,5,3.0,69.0,187.0,ATP,13.0,11.0,92.0,69.0,24.0,7.0,11.0,Unknown
20240115,Australian Open,G,Hard,R16,Alexander Zverev,Cameron Norrie,7-5 3-6 6-3 4-6 7-6(3),5,6.0,22.0,245.0,ATP,15.0,6.0,114.0,87.0,16.0,6.0,10.0,Unknown
20240115,Australian Open,G,Hard,R16,Carlos Alcaraz,Miomir Kecmanovic,6-4 6-4 6-0,5,2.0,60.0,109.0,ATP,5.0,0.0,47.0,39.0,14.0,0.0,0.0,Unknown
20240115,Australian Open,G,Hard,QF,Novak Djokovic,Taylor Fritz,7-6(3) 4-6 6-2 6-3,5,1.0,12.0,225.0,ATP,20.0,3.0,72.0,59.0,25.0,4.0,6.0,Unknown
20240115,Australian Open,G,Hard,QF,Jannik Sinner,Andrey Rublev,6-4 7-6(5) 6-3,5,4.0,5.0,159.0,ATP,10.0,3.0,75.0,57.0,22.0,8.0,8.0,Unknown
20240115,Australian Open,G,Hard,QF,Daniil Medvedev,Hubert Hurkacz,7-6(4) 2-6 6-3 5-7 6-4,5,3.0,9.0,239.0,ATP,11.0,10.0,110.0,86.0,29.0,10.0,15.0,Unknown
20240115,Australian Open,G,Hard,QF,Alexander Zverev,Carlos Alcaraz,6-1 6-3 6-7(2) 6-4,5,6.0,2.0,185.0,ATP,7.0,1.0,94.0,69.0,8.0,3.0,5.0,Unknown
20240115,Australian Open,G,Hard,SF,Jannik Sinner,Novak Djokovic,6-1 6-2 6-7(6) 6-3,5,4.0,1.0,202.0,ATP,9.0,1.0,64.0,53.0,29.0,0.0,0.0,Unknown
20240115,Australian Open,G,Hard,SF,Daniil Medvedev,Alexander Zverev,5-7 3-6 7-6(4) 7-6(5) 6-3,5,3.0,6.0,258.0,ATP,14.0,6.0,94.0,72.0,35.0,5.0,10.0,Unknown
20240115,Australian Open,G,Hard,F,Jannik Sinner,Daniil Medvedev,3-6 3-6 6-4 6-4 6-3,5,4.0,3.0,224.0,ATP,14.0,5.0,88.0,65.0,30.0,8.0,12.0,Unknown
20240129,Montpellier,250,Hard,R32,Denis Shapovalov,Hugo Gaston,6-1 6-3,3,137.0,88.0,66.0,ATP,11.0,3.0,25.0,23.0,12.0,3.0,3.0,Unknown
20240129,Montpellier,250,Hard,R32,Gregoire Barrere,Ugo Blanchet,6-7(7) 6-4 6-2,3,104.0,214.0,123.0,ATP,10.0,1.0,68.0,51.0,15.0,7.0,8.0,Unknown
